participant_id,condition,shown_stimulus,pressed_key,is_correct_key,reaction_time_in_ms,timestamp,is_circle_shown,number_of_circles,is_correct_number,is_correct_reaction
2,single_stimulus,circle appears,32,True,373.729,2021-05-04 15:15:57.051788,True,1,,True
2,single_stimulus,circle appears,32,True,282.428,2021-05-04 15:16:01.331085,True,2,,True
2,single_stimulus,circle appears,32,True,279.053,2021-05-04 15:16:04.701354,True,3,,True
2,single_stimulus,circle appears,32,True,297.632,2021-05-04 15:16:08.520621,True,4,,True
2,single_stimulus,circle appears,32,True,296.77,2021-05-04 15:16:12.394728,True,5,,True
2,single_stimulus,circle appears,32,True,434.079,2021-05-04 15:16:15.382267,True,6,,True
2,single_stimulus,circle appears,32,True,329.101,2021-05-04 15:16:20.328781,True,7,,True
2,single_stimulus,circle appears,32,True,351.809,2021-05-04 15:16:22.898239,True,8,,True
2,single_stimulus,circle appears,32,True,320.66,2021-05-04 15:16:26.744397,True,9,,True
2,single_stimulus,circle appears,32,True,325.496,2021-05-04 15:16:31.750179,True,10,,True
